user_id,ticket_id,customer_name,event_name,event_date,venue_name,seat_number,ticket_price,payment_method,booking_date,booking_status,event_type
632,632,Jess Timcke,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,07-02-2022,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,424.02,credit card,08-08-2022,confirmed,dance
633,633,Elwyn Le feuvre,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,10-12-2022,vel sem sed sagittis nam congue risus semper porta volutpat quam pede,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,339.76,credit card,10-06-2022,cancelled,dance
634,634,Marika Barz,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,12/21/2022,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat,36.9,debit card,07-02-2022,pending,sci-fi movie
635,635,Nani Summers,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,1/16/2022,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,412.48,debit card,7/18/2022,cancelled,thriller movie
636,636,Humfrey Bagniuk,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,7/27/2022,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,enim blandit mi in porttitor pede justo eu massa donec,340.54,debit card,06-07-2022,cancelled,football
637,637,Virgil Stranger,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,9/16/2022,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,pede justo lacinia eget tincidunt eget tempus vel pede morbi,484.74,debit card,1/13/2022,pending,horror movie
638,638,Pascal Ashmole,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,07-11-2022,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,213.37,PayPal,5/24/2022,confirmed,music
639,639,Gabby Sutcliff,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,04-09-2022,primis in faucibus orci luctus et ultrices posuere cubilia curae,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,52.61,debit card,9/21/2022,pending,football
640,640,Thomasine Beatson,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,6/29/2022,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,370.6,PayPal,09-07-2022,cancelled,horror movie
641,641,Shea Breitling,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,11-12-2022,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,258.36,debit card,10/16/2022,pending,horror movie
642,642,Latia Pirrone,volutpat sapien arcu sed augue aliquam erat volutpat in congue,8/30/2022,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,405.43,debit card,10/20/2022,cancelled,sci-fi movie
643,643,Tanny Wedgwood,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,11-07-2022,pretium quis lectus suspendisse potenti in eleifend quam a odio,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,271.92,credit card,7/30/2022,cancelled,thriller movie
644,644,Peyton Bramah,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,1/25/2022,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,465.57,credit card,6/14/2022,pending,music
645,645,Carolee Heindrick,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,04-08-2022,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,424.86,PayPal,03-11-2022,confirmed,thriller movie
646,646,Upton Kull,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,3/24/2022,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,109.79,debit card,3/24/2022,pending,cricket
647,647,Kylynn Cowerd,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,3/27/2022,nulla integer pede justo lacinia eget tincidunt eget tempus vel,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,111.7,credit card,07-04-2022,confirmed,horror movie
648,648,Sibyl Treadger,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,3/21/2022,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,104.8,PayPal,01-01-2022,confirmed,thriller movie
649,649,Egbert Abrehart,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,04-08-2022,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,64.54,PayPal,07-02-2022,confirmed,football
650,650,Yank O'Hanlon,quis turpis sed ante vivamus tortor duis mattis egestas metus,6/26/2022,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,448.92,PayPal,12/16/2022,confirmed,music
651,651,Fergus Brockherst,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,7/18/2022,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,347.1,credit card,9/16/2022,cancelled,thriller movie
652,652,Petra Ibbotson,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,10-11-2022,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,230.95,debit card,11/20/2022,confirmed,cricket
653,653,Roland Druery,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,3/18/2022,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,122.06,credit card,09-07-2022,confirmed,football
654,654,Joyann Chatten,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,12/18/2022,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,383.98,PayPal,2/17/2022,pending,football
655,655,Nikolos Sinclaire,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,1/22/2022,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,428.38,debit card,9/24/2022,pending,music
656,656,Ursa Brehault,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,9/26/2022,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,223.81,debit card,05-10-2022,cancelled,music
657,657,Dominik Millier,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,12/29/2022,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,384.44,PayPal,2/17/2022,pending,sci-fi movie
658,658,Kaylee Vickors,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,1/18/2022,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,167.9,debit card,9/13/2022,pending,cricket
659,659,Babbette Cuffe,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,04-03-2022,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,332.6,debit card,11/30/2022,confirmed,f1
660,660,Ermina Glasby,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,02-06-2022,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,280.63,debit card,6/21/2022,confirmed,horror movie
661,661,Zebadiah Blastock,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,5/24/2022,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,141.72,credit card,12-10-2022,pending,f1
662,662,Jessy Patington,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,05-03-2022,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,113.31,credit card,5/21/2022,pending,f1
663,663,Carrie Ratray,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,02-01-2022,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,424.18,debit card,4/22/2022,cancelled,cricket
664,664,Clerissa Hoggin,luctus et ultrices posuere cubilia curae mauris viverra diam vitae,9/17/2022,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,230.11,PayPal,05-02-2022,pending,dance
665,665,Mallory Mell,ut massa volutpat convallis morbi odio odio elementum eu interdum,04-01-2022,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,369.54,credit card,10/14/2022,cancelled,dance
666,666,Rosemary Benedyktowicz,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,12-03-2022,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,324.13,credit card,10/15/2022,confirmed,dance
667,667,Stephana Pretsell,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,5/21/2022,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,276.77,credit card,1/18/2022,confirmed,music
668,668,Hazel Sparkwell,varius nulla facilisi cras non velit nec nisi vulputate nonummy,08-09-2022,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,96.7,PayPal,2/28/2022,pending,cricket
669,669,Gan Shafto,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,4/26/2022,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,459.12,PayPal,01-08-2022,cancelled,dance
670,670,Kore Doge,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,5/18/2022,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,128.95,PayPal,1/27/2022,pending,horror movie
671,671,Husain MacGiffin,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,5/14/2022,bibendum morbi non quam nec dui luctus rutrum nulla tellus,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,82.32,debit card,4/29/2022,confirmed,dance
672,672,Joana Jancik,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,5/19/2022,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,414.74,credit card,10/17/2022,cancelled,cricket
